date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2021-03-12,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-13,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-14,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-15,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-16,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-17,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-18,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-19,187,0,185,2,,0,0,0,0,0,0,,0,0,甘肃
2021-03-20,190,0,185,2,,0,3,3,0,0,0,,0,0,甘肃
2021-03-21,190,0,185,2,,0,3,0,0,0,0,,0,0,甘肃
2021-03-22,190,0,185,2,,0,3,0,0,0,0,,0,0,甘肃
2021-03-23,191,0,185,2,,0,4,1,0,0,0,,0,0,甘肃
2021-03-24,193,0,185,2,,0,6,2,0,0,0,,0,0,甘肃
2021-03-25,193,0,185,2,,0,6,2,0,0,0,,0,0,甘肃
2021-03-26,193,0,185,2,,0,6,0,0,0,0,,0,0,甘肃
2021-03-27,193,0,185,2,,0,6,0,0,0,0,,0,0,甘肃
2021-03-28,193,0,185,2,,0,6,0,0,0,0,,0,0,甘肃
2021-03-29,193,0,185,2,,0,6,0,0,0,0,,0,0,甘肃
2021-03-30,193,0,186,2,,0,5,0,0,1,0,,0,0,甘肃
2021-03-31,193,0,186,2,,0,5,0,0,0,0,,0,0,甘肃
2021-04-01,193,0,186,2,,0,5,0,0,0,0,,0,0,甘肃
2021-04-02,193,0,186,2,,0,5,0,0,0,0,,0,0,甘肃
2021-04-03,193,0,188,2,,0,3,0,0,2,0,,0,0,甘肃
2021-04-04,193,0,189,2,,0,2,0,0,1,0,,0,0,甘肃
2021-04-05,193,0,189,2,,0,2,0,0,0,0,,0,0,甘肃
2021-04-06,193,0,189,2,,0,2,0,0,0,0,,0,0,甘肃
2021-04-07,193,0,189,2,,0,2,0,0,0,0,,0,0,甘肃
2021-04-08,193,0,189,2,,0,2,0,0,0,0,,0,0,甘肃
2021-04-09,193,0,189,2,,0,2,0,0,0,0,,0,0,甘肃
2021-04-10,193,0,189,2,,0,2,0,0,0,0,,0,0,甘肃
2021-04-11,193,0,190,2,,0,1,0,0,1,0,,0,0,甘肃
2021-04-12,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-13,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-14,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-15,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-16,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-17,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-18,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-19,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-20,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-21,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-22,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-23,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-24,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-25,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-26,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-27,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-28,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-29,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-04-30,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-01,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-02,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-03,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-04,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-05,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-06,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-07,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-08,193,0,190,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-09,193,0,191,2,,0,0,0,0,1,0,,0,0,甘肃
2021-05-10,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-11,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-12,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-13,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-14,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-15,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-16,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-17,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-18,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-19,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-20,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-21,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-22,193,0,191,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-23,194,0,191,2,,0,1,1,0,0,0,,0,0,甘肃
2021-05-24,194,0,191,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-25,194,0,191,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-26,194,0,191,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-27,194,0,191,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-28,194,0,191,2,,0,1,0,0,0,0,,0,0,甘肃
2021-05-29,194,0,192,2,,0,0,0,0,1,0,,0,0,甘肃
2021-05-30,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-05-31,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-01,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-02,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-03,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-04,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-05,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-06,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-07,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-08,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-09,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-10,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-11,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-12,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-13,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-14,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-15,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-16,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-17,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-18,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-19,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-20,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-21,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-22,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-23,194,0,192,2,,0,0,0,0,0,0,,0,0,甘肃
2021-06-24,195,0,192,2,,0,1,1,0,0,0,,0,0,甘肃
2021-06-25,195,0,192,2,,0,1,1,0,0,0,,0,0,甘肃
2020-01-24,11,0,0,0,,0,11,0,0,0,0,,0,0,海南
2020-01-25,20,0,0,0,,0,20,9,0,0,0,,0,0,海南
2020-01-26,27,0,0,0,,0,27,7,0,0,0,,0,0,海南
2020-01-27,38,0,1,0,,0,37,11,0,1,0,,0,0,海南
2020-01-28,43,0,1,1,,0,41,5,0,0,1,,0,0,海南
2020-01-29,46,0,1,1,,0,44,3,0,0,0,,0,0,海南
2020-01-30,49,0,1,1,,0,47,3,0,0,0,,0,0,海南
2020-01-31,57,0,1,1,,0,55,8,0,0,0,,0,0,海南
2020-02-01,62,0,1,1,,0,60,5,0,0,0,,0,0,海南
2020-02-02,69,0,4,1,,0,64,7,0,3,0,,0,0,海南
2020-02-03,79,0,4,1,,0,74,9,0,0,0,,0,0,海南
2020-02-04,89,0,4,1,,0,84,10,0,0,0,,0,0,海南
